Column1,tweet_id,created_at,text,intent,strength
3559,6.21E+17,7/15/2015 14:58, مستخدم  أشوفك وين مهاجر,0,0
3560,6.20E+17,7/11/2015 7:54, مستخدم  اقترح يتغير اسمك خلال فترة وجيزة المهاجر الى الله الى مهاجر الى جهنم هه حطب,0,0
3561,6.13E+17,6/23/2015 22:02,نديم لل team  راجع وراح ملك للمشفى أشوفك وين مهاجر  MariamSeriesRamadan2015  مسلسل _ مريم  مستخدم   مسلسلات _ رمضان,0,0
3562,6.03E+17,5/25/2015 23:47,اذا مر يوم صبحت اعرف اني مهاجر مو بيدي غبت مجبور ارجع الك كادر خذاني الموت دنياك بودي اظل وياك حقيقة الموت والعشق ناكر  ,0,0
3563,6.02E+17,5/22/2015 13:16, مستخدم  انت مهاجر للعراق وتفتح الجزيرة بالبلوتوث  افتح رجليك احسن  جهاد _ النكاح,0,0
3564,5.98E+17,5/13/2015 10:33,اعشق الأنوثة لفيك ياغايب معي حاضر  اللي احس ناكر  بالي افكر بيك تناساك كدر   وظل رحال ومنك الك مهاجر   ياشفاف ياساحر ,0,0
3565,5.90E+17,4/19/2015 19:22,كارثة إنسانية جديدة  المتوسط   غرق 700 مهاجر خلال إبحارهم الشمال  رابط   رابط ,0,0
3566,5.85E+17,4/7/2015 0:18,كأنني طير مهاجر سقطت آخر الرحلة  غريق نجوت سفينة مجهولة   هلوسات,0,0
3567,5.59E+17,1/23/2015 9:49, مستخدم   مستخدم  عراقي محترف لانه اصلا مهاجر وعايش,0,0
3568,5.34E+17,11/15/2014 21:26, مستخدم  اخ خالد ليش دائما مشاكل بالمجلس عبالك اكو حقد   تحياتي علي مهاجر العراق,0,0
3569,5.28E+17,10/30/2014 7:48,اني مهاجر الى ربي   سورة  العنكبوت  26 ,0,0
3570,5.27E+17,10/26/2014 22:56,شهيد عادل مهاجر لة زومار  رابط ,0,0
3571,5.22E+17,10/13/2014 15:03, أت  خيلك تجتاح أنفاسي  حت   اجر الأرصفه   اح  ات أر  مت   دع   ,0,0
3572,5.16E+17,9/28/2014 20:17, مستخدم  تعال طيب الخاطر اشوفك وين مهاجر ,0,0
3573,5.10E+17,9/10/2014 22:53, بريد  اللذي يتمنى دخول  الدولة _ الإسلامية للجزيره الله وأكبر الدولة السلاميه انشالله باقيه بذن الله الواحد ستصل المقدس بذن الله مهاجر,0,0
3574,5.07E+17,9/1/2014 23:48, مستخدم  مناظر وجو رووعه انصحك تروحلها يبدي دوام المدارس لان الحين ازدحام العراق مهاجر لايران هه,0,0
3575,5.02E+17,8/20/2014 13:46, بلد _ المليون مهاجر,0,0
3576,4.97E+17,8/7/2014 22:42, مستخدم  اشوفك وين مهاجر,0,0
3577,4.81E+17,6/22/2014 20:41, مستخدم  اشوفك وين مهاجر كلي اي بلد صاير,0,0
3578,4.76E+17,6/9/2014 10:08,إبتعد صاحب المقولة  انت ادفع انا اعطيك بعدين    واشوفك وين مهاجر قلي بأي بلد صايرهه   D,0,0
3579,4.75E+17,6/5/2014 19:49,اشوفه وين مهاجر كللى اى بلد ساير,0,0
3580,4.52E+17,4/3/2014 10:47, مستخدم  هه منور يعبك الله وكيلك نتتخبهم بعدين ماتسمع أغنية  أشوفك وين مهاجر ,0,0
3581,2.57E+17,10/13/2012 16:45,اشوفك وين مهاجر كلي باي بلد صاير,0,0
3582,1.33E+18,11/14/2020 9:34, مستخدم   مستخدم  هه جينا محتلين  انتوا عرب مهاجرين اليمن  حضارات حمورابي وسومر وأكد تمثلكم انتوا اصحابها ,0,0
3583,1.33E+18,11/11/2020 20:43,18 عائله الفرحاتيه وصلوا أربيل وقدمت مساعدات طارئه   الف اهلا وسهلا إقليم كردستان جنة الضعفاء ولازال مهاجرين جرف الصخر أربيل ويرفضون العوده خوفا القتل ,0,0
3584,1.29E+18,8/16/2020 5:28, مستخدم   مستخدم  اصلا سكان فلسطين اليهود مهاجرين اوربيين اسمهم فلستينيين سكنوا المنطقة اليهود وبعذها حدثت معارك عدة اليهود,0,0
3585,1.29E+18,8/8/2020 3:34, مستخدم  اها خطيه سوالف اهلي مهاجرين مكانهم وبيتهم اني جنت صغيره سنه او اقل فماذكر شي,1,0
3586,1.28E+18,6/29/2020 16:52, مستخدم   مستخدم  هه دولة انتم مهاجرين مغول تركيا اليوم ارضكم أرض أكراد الأرمن الروم,0,0
3587,1.28E+18,6/27/2020 13:44,هاأنذا واقف بلا مصابيح أصفف الظلام شكل مناديل لألقي قارعة الآلهة وأحشو مداخن السومريين بحزمة جياع لأترك الوقت بلا ضماد بيان القبيلة وهي تذيعه عبر الأنهار الراحلون خذوني علامة للتعجب دلالة لموتى مهاجرين لقد مل قلبي ديباجة الحرائق وزكام القصائد,0,0
3588,1.28E+18,6/26/2020 14:09,بصوت الفنان والشاعر  زازا اغنية  اصبحنا مهاجرين وحتى مهاجرين وطننا  ألبوم 15 لعام 2019  رابط ,0,0
3589,1.23E+18,3/3/2020 19:11,دواعش مهاجرين  رابط ,0,0
3590,1.23E+18,2/29/2020 18:37, مستخدم  امم صحيح والدليل رسلت مهاجرين ارهابيين الاف لسوريا والعراق,0,0
3591,1.23E+18,2/26/2020 15:48, مستخدم   مستخدم   مستخدم  سكان أمريكا وكندا واستراليا ونيوزلندا مهاجرين وبنوا اوطان أوائل الدول الطب والهندسة والتكنولوجيا ونحن نرسل طلابنا إليهم ليتعلموا  ,0,0
3592,1.21E+18,1/5/2020 11:09,معارضين ايرانيين مهاجرين يرفضون رفع صور  قاسم _ سليماني محتجين مناهضين للحرب والصراع ويقولون  سليماني ارهابي  قتل الالاف منا  ايران   رابط ,0,0
3593,1.20E+18,12/4/2019 19:06, اقتراح انه رئيس وزراء  العراق الجديد لازم يكون عاشوا الحقبتين العراق حقبة ماقبل 2003 بعدها هيج ميفيد   هيجي يكون عاش الضيمين ويه الشعب وحيحس بمعاناة الشعب الحقيقة منريد مهاجرين وعاشوا بره ويحكمونا  ساحة _ التحرير  العراق _ ينتفض  نازل _ اخذ _ حقي  يعيش _ العراق _ حرا,0,0
3594,1.20E+18,11/25/2019 17:36,أعظم الفقد  يقول الصنابحي رحمه الله  خرجنا اليمن مهاجرين نريد رسول الله فقدمنا الجحفة فأقبل راكب يقول  دفنا رسول الله ليال وقال حسان بن ثابت  فقد الماضون محمد مثله القيامة يفقد صلى الله وآله وسلم,0,0
3595,1.20E+18,11/21/2019 20:08, مستخدم   مستخدم  تصنيف عنصري مرفوض للأسف بالعراق مقسمين الناس الى اصناف وواحد يقلد الاخر بكل دول العالم يعتبرون الاختلاف بالتربية والحضارات قوة  مثلا كندا ماعدهه حضارة وتفتخر بان لامة مهاجرين العالم وتعتبره مصدر قوة,0,0
3596,1.18E+18,9/28/2019 7:49,عندما بدأت الحكومات المحلية بهدم التجاوزات الي قليل منهاهو فعلا قادر السكن النظامي واغلب سكانها مهاجرين محافظات تدخل يملك اليد الاقوى الحكومه الحاليه كونها قاعدتهم الشعبية     رابط ,0,0
3597,1.12E+18,4/15/2019 11:25, مستخدم   مستخدم  كلمة حق يراد باطل يعني هالبلدان اللي تجنس مهاجرين مو أهل ديره مآ عندهم مخ يخرب مخك شو نضيف,0,0
3598,1.12E+18,4/12/2019 23:17, مستخدم  هاذا الحل الصحيح بعيدا سياسي او حزب يجب ان يكون اقليمهم المستقلين اهل البصره حصرا وان يكون مهاجرا ماحوى العراق حكومه كلهم كانوا مهاجرين الفساد,0,0
3599,1.09E+18,1/18/2019 10:54,أعظم الفقد يقول الصنابحي  خرجنا اليمن مهاجرين نريد رسول الله  فقدمنا الجحفة فأقبل راكب يقول  دفنا رسول الله ليال  النبي _ صلوا _ وسلموا _,0,0
3600,1.08E+18,12/23/2018 11:06,سيبقى ابطال فلسطين شوكة عيون الصهاينة وهم يرسخون يوميا عقول الصهاينة غربتهم فلسطين كونهم مهاجرين شرعيين وعليهم ان يرحلوا ويتركوا الارض لأهلها يكفوا النضال والقتال اجلها طال الزمن ولامكان لصفقات او تسويات,0,0
3601,1.07E+18,11/24/2018 3:25, مستخدم  كلهم أوربا وأمريكا مهاجرين ومهجرون ومتوفون ودليل عكس,0,0
3602,1.05E+18,10/24/2018 4:13, مستخدم   مستخدم  حبيبي تعرفها زين   افكار العفالقه ابناء البلد وليس مهاجرين امريكا ونعرفكم أصبحت قضية الحسين غصه صدوركم,0,0
3603,1.05E+18,10/19/2018 13:54, مستخدم  يجوز تصفيات داخلية مو شرط لان مهاجرين يقتلوهم   فترة عراقي قتل زوجته بسبب مشاكل عائلية   افضل بلد لتقبل المهاجرين امريكا قياسا بالدول الاوربية وهذا شهادات حية مو تقارير صحف  اسألي مهاجرين وشوفي ولاية ميشيغان,0,0
3604,1.01E+18,6/21/2018 16:24, مستخدم   مستخدم  الشي فعلته سعوديه والامارات اهل السنه العراق ادخلوا عليهم داعش ولما دخلوا طلبوا منهم جهاد نكاح للزواج مجاهدين مهاجرين وحتى نساء متزوجات بحجة محاربة حكومة الشيعه انغروا وعرفوا الحقيقه هربوا نسائهم الى مناطق جنوب عد الشيعه خوفا عليهن,0,0
3605,9.95E+17,5/12/2018 16:38, مستخدم   مستخدم  عالاكثر 4 سنين احنه بنفس المركب مهاجرين,0,0
3606,9.84E+17,4/11/2018 12:36, مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم   مستخدم  التبليغ لكافة المسلمين مهاجرين وانصار ومنهم كبار الصحابه ان الثاني والاول قالو لعلي السلام العبارة الشهيره  ياعلي ,0,0
3607,9.84E+17,4/10/2018 14:04, مستخدم  بالنسبة الي اقره دائما بمواقع واسمع اغاني واخذت كورس لغه قريت بيه بالبيت شويه فادني بالاضافه الى مخالطة الاصدقاء بكربلاء كانوا مهاجرين بايران,0,0
3608,9.80E+17,3/30/2018 12:40, العراق العثور مقبرة تعود للعهد الاشوري  اربيل سيبنى جامع الارض عثر المقبرة تم العثور رفاتين  طبعانا بناء الجامع اهم الاثار والتاريخ الاكراد طلعو مهاجرين للعراق  رابط ,0,0
3609,9.36E+17,11/30/2017 14:12,الشعب اليمني بالرغم الدمار والخراب والجوع وقتل شيء البلد ارى قارب يحمل مهاجرين يمنيين انت عظيم ياشعب اليمن الله معكم ياأشجع شعوب الارض,0,0
3610,9.23E+17,10/24/2017 23:53, مستخدم  لعله يكون اجدادك عراقيين بيك مهاجرين للبنان والله بتشرف تكوني عنا لحتى نكون قرايب بعيد,0,0
3611,9.11E+17,9/22/2017 8:40,قناة DW العربية   عاجل  4 قتلى 20 مفقودا غرق زورق مهاجرين البحر الأسود قبالة  تركيا  ,0,0
3612,9.07E+17,9/11/2017 13:46, كوردستان  الاكراد تاريخكم بالعراق معروف وانتم ابناء البلد اتيتم مهاجرين مدة سكنكم بالعراق  200 _ سنه اي اساس تريدون اقامة دوله,0,0
3613,8.51E+17,4/8/2017 21:46,صورة لحقائب ظهر تخص مهاجرين غرقوا بحرا أثناء رحلة اللجوء بلاد يظنون أنها  بلاد الأحلام   كالذي يضع أحلامه حقيبته ويرحل معها   رابط ,0,0
3614,8.07E+17,12/9/2016 10:58,الهجرة تحول الفردية الى المؤسساتية   تفوق الغرب بالعمل المؤسساتي واكتفينا بالبطولات والتضحيات بسبب فرديتنا  لنعد مهاجرين الى المدنية  ,0,0
3615,7.83E+17,10/2/2016 10:35, احمد _ المعموري الى يبقى العرب مهاجرين ومهجرين,0,0
3616,7.79E+17,9/22/2016 19:11, الفقراء _ نازحو _ الناس البلد كانو يتقبلون الاخر ويعترفون انهم ابناء البلد لماكان نازحين او مهجرين او مهاجرين,0,0
